Saudi Arabia	25.546407835258716
Sierra Leone	26.022571277159514
Sint Maarten	26.610491850431465
South Africa	17.27098291510945
Turkmenistan	14.781998181818182
Faroe Islands	6.619001579279853
French Guiana	25.718151106833467
Guinea Bissau	26.761366648850913
Liechtenstein	4.642939039797866
New Caledonia	22.700108194965175
North America	2.0283738920225645
Palmyra Atoll	27.163455994897973
South America	21.823920081967223
United States	8.603572522159553
American Samoa	26.61196500920806
Cayman Islands	26.722504150283957
Czech Republic	7.626019267214146
Côte D'Ivoire	25.948536060279885
United Kingdom	8.48932533164878
Virgin Islands	26.336523239099254
Western Sahara	22.31981782334383
France (Europe)	10.416045799115606
Solomon Islands	26.62503698979588
Christmas Island	25.784654071314563
Denmark (Europe)	7.832859444093476
French Polynesia	26.107096118299467
Papua New Guinea	24.450801898734234
Equatorial Guinea	24.921677809798272
Saint Barthélemy	26.610491850431448
Dominican Republic	25.547511210762345
Antigua And Barbuda	26.43792425695106
Trinidad And Tobago	26.11875119846595
Netherlands (Europe)	9.112799115603297
United Arab Emirates	27.693994700582998
Saint Kitts And Nevis	25.852186001917538
Sao Tome And Principe	25.794386167147
Bosnia And Herzegovina	10.421283954516722
British Virgin Islands	26.336523239099197
Svalbard And Jan Mayen	-7.448027925531883
United Kingdom (Europe)	8.655788060644333
Central African Republic	25.28040691642649
Northern Mariana Islands	26.996834337349416
Turks And Caicas Islands	26.662733508082177
Saint Pierre And Miquelon	4.223059955113817
Federated States Of Micronesia	26.944357771260982
Saint Vincent And The Grenadines	26.789448705656774
Falkland Islands (Islas Malvinas)	6.0767734926670345
Heard Island And Mcdonald Islands	2.5621149425287366
Congo (Democratic Republic Of The)	23.773664939551004
French Southern And Antarctic Lands	4.983111111111111
South Georgia And The South Sandwich Isla	1.4010251017639108
