Switzerland	6.842158720448579
Timor Leste	1.060815991282147
Baker Island	0.6154607447200193
Burkina Faso	2.265848398704526
Kingman Reef	0.633631564704029
Saint Martin	1.3552079623214757
Saudi Arabia	6.878423774604679
Sierra Leone	1.1800318840536121
Sint Maarten	1.3552079623214757
South Africa	4.259696445664186
Turkmenistan	10.51256427178257
Faroe Islands	2.7965133688934696
French Guiana	0.7770167290692125
Guinea Bissau	1.4631975613362558
Liechtenstein	7.022928561058447
New Caledonia	2.105022659179801
North America	9.989881737116914
Palmyra Atoll	0.6386587159087308
South America	1.5699486761754968
United States	8.974300567660464
American Samoa	0.6118891521294009
Cayman Islands	1.6593216537262756
Czech Republic	7.620773394727668
Côte D'Ivoire	1.2382587226238517
United Kingdom	4.006240506689099
Virgin Islands	1.385182951332572
Western Sahara	4.021358686264351
France (Europe)	5.91353581652056
Solomon Islands	0.5776655330226771
Christmas Island	0.7284098694158366
Denmark (Europe)	6.382061805609924
French Polynesia	0.9032187904838582
Papua New Guinea	0.6528493326843269
Equatorial Guinea	1.0732434648500986
Saint Barthélemy	1.3552079623214757
Dominican Republic	1.4017855667655665
Antigua And Barbuda	1.285467417419418
Trinidad And Tobago	0.8292073428338146
Netherlands (Europe)	5.879856456120343
United Arab Emirates	6.18038130191895
Saint Kitts And Nevis	1.2188437010128819
Sao Tome And Principe	0.9765580139057116
Bosnia And Herzegovina	7.437630532024847
British Virgin Islands	1.385182951332572
United Kingdom (Europe)	4.399724362149364
Central African Republic	1.2765621862329404
Northern Mariana Islands	0.6868069580157234
Turks And Caicas Islands	1.9037942545826054
Saint Pierre And Miquelon	7.318334354941218
Federated States Of Micronesia	0.46485755002349954
Saint Vincent And The Grenadines	0.9426998889748623
Falkland Islands (Islas Malvinas)	2.429661986778226
Heard Island And Mcdonald Islands	1.8642404834227662
Congo (Democratic Republic Of The)	0.6760761080777059
French Southern And Antarctic Lands	2.389099432171411
South Georgia And The South Sandwich Isla	2.5223024254238573
